symbol,name,industry,close,marketCap,aboveSma12m,aboveSma200,aboveSma150,vcp,contractions,volatilityRatio,pe,peTrend,fcf,fcfTrend,eps,epsTrend,freeFloatPct,closelyHeldPct,employees,rulesPassed,rulesTotal,score
PPG,PPG Industries Inc. Common Stock,Consumer Discretionary,113.44,25217712000,true,true,true,false,10,1.32,,unknown,,unknown,,unknown,,,43500,6,12,5
PHM,PulteGroup Inc. Common Stock,Consumer Discretionary,128.49,24085776865,true,true,true,false,16,0.32,,unknown,,unknown,,unknown,,,6506,6,12,5
KEY,KeyCorp Common Stock,Finance,23.04,24586641884,true,true,true,false,11,0.71,,unknown,,unknown,,unknown,,,17883,6,12,5
WAT,Waters Corporation Common Stock,Industrials,407.74,40059684779,true,true,true,false,13,48.9,,unknown,,unknown,,unknown,,,7900,6,12,5
EIX,Edison International Common Stock,Utilities,71.3,27437236703,true,true,true,false,12,0.56,,unknown,,unknown,,unknown,,,13725,6,12,5
TROW,T. Rowe Price Group Inc. Common Stock,Finance,110.46,23562868791,true,true,true,false,14,0.08,,unknown,,unknown,,unknown,,,7773,6,12,5
VRSN,VeriSign Inc. Common Stock,Technology,272.77,24631131000,true,true,true,false,14,0.32,,unknown,,unknown,,unknown,,,928,6,12,5
RPRX,Royalty Pharma plc Class A Ordinary Shares ,Health Care,59.45,34183821578,true,true,true,false,10,0.19,,unknown,,unknown,,unknown,,,100,6,12,5
WSM,Williams-Sonoma Inc. Common Stock (DE),Consumer Discretionary,240.42,28308640217,true,true,true,false,7,3.64,,unknown,,unknown,,unknown,,,19800,6,12,5
DVN,Devon Energy Corporation Common Stock,Energy,47.57,52327000000,true,true,true,false,12,0.39,,unknown,,unknown,,unknown,,,2200,6,12,5
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,Industrials,93.46,23431215008,true,true,true,false,13,0.01,,unknown,,unknown,,unknown,,,1674,6,12,5
ON,ON Semiconductor Corporation Common Stock,Technology,83.38,32460811297,true,true,true,false,15,0.51,,unknown,,unknown,,unknown,,,22600,6,12,5
L,Loews Corporation Common Stock,Finance,112.38,22973587174,true,true,true,false,14,0.91,,unknown,,unknown,,unknown,,,13100,6,12,5
DRI,Darden Restaurants Inc. Common Stock,Consumer Discretionary,225.5,25724582010,true,true,true,false,12,0.11,,unknown,,unknown,,unknown,,,209931,6,12,5
NTAP,NetApp Inc. Common Stock,Technology,204.2,40071036913,true,true,true,false,10,0.06,,unknown,,unknown,,unknown,,,11700,6,12,5
SSNC,SS&C Technologies Holdings Inc. Common Stock,Technology,79.8,18725468681,true,true,true,false,16,4.64,,unknown,,unknown,,unknown,,,28800,6,12,5
RL,Ralph Lauren Corporation Common Stock,Industrials,379.31,22600139075,true,true,true,false,12,1.67,,unknown,,unknown,,unknown,,,23600,6,12,5
CPAY,Corpay Inc. Common Stock,Real Estate,407.62,26764165744,true,true,true,false,14,6.13,,unknown,,unknown,,unknown,,,11800,6,12,5
TOST,Toast Inc. Class A Common Stock,Technology,34.32,19836960000,true,true,true,false,13,0.77,,unknown,,unknown,,unknown,,,6500,6,12,5
HPQ,HP Inc. Common Stock,Technology,29.4,26886967086,true,true,true,false,11,2.77,,unknown,,unknown,,unknown,,,55000,6,12,5
BE,Bloom Energy Corporation Class A Common Stock,Energy,232.16,68377468647,true,true,true,false,13,0.96,,unknown,,unknown,,unknown,,,2214,6,12,5
TWLO,Twilio Inc. Class A Common Stock,Technology,228.61,35108831044,true,true,true,false,9,0.89,,unknown,,unknown,,unknown,,,5587,6,12,5
PTC,PTC Inc. Common Stock,Technology,145.98,15839743981,true,true,true,false,10,2.03,,unknown,,unknown,,unknown,,,7642,6,12,5
CASY,Casey's General Stores Inc. Common Stock,Consumer Discretionary,870.01,32194645229,true,true,true,false,17,0.98,,unknown,,unknown,,unknown,,,49848,6,12,5
IP,International Paper Company Common Stock,Basic Materials,40.26,21320483973,true,true,true,false,8,0.64,,unknown,,unknown,,unknown,,,62602,6,12,5
IOT,Samsara Inc. Class A Common Stock,Technology,39,22725693198,true,true,true,false,10,1.21,,unknown,,unknown,,unknown,,,4100,6,12,5
LH,Labcorp Holdings Inc. Common Stock,Health Care,323.34,26222874000,true,true,true,false,8,4.28,,unknown,,unknown,,unknown,,,71000,6,12,5
ILMN,Illumina Inc. Common Stock,Health Care,193.135,29163385000,true,true,true,false,13,0.42,,unknown,,unknown,,unknown,,,10080,6,12,5
CHD,Church & Dwight Company Inc. Common Stock,Consumer Discretionary,97.98,23241238808,true,true,true,false,11,0.15,,unknown,,unknown,,unknown,,,5550,6,12,5
EXPD,Expeditors International of Washington Inc. Common Stock,Industrials,188.27,24473334404,true,true,true,false,12,3.03,,unknown,,unknown,,unknown,,,19800,6,12,5
CNC,Centene Corporation Common Stock,Health Care,64.41,31818217950,true,true,true,false,14,0.39,,unknown,,unknown,,unknown,,,61100,6,12,5
WST,West Pharmaceutical Services Inc. Common Stock,Health Care,346.61,24392942867,true,true,true,false,14,23.94,,unknown,,unknown,,unknown,,,10800,6,12,5
INCY,Incyte Corp. Common Stock,Health Care,123.5,25033171631,true,true,true,false,7,2.26,,unknown,,unknown,,unknown,,,2844,6,12,5
PFG,Principal Financial Group Inc Common Stock,Finance,112.97,24187401294,true,true,true,false,17,8.48,,unknown,,unknown,,unknown,,,19700,6,12,5
DGX,Quest Diagnostics Incorporated Common Stock,Health Care,235.52,25995133747,true,true,true,false,7,0.8,,unknown,,unknown,,unknown,,,57000,6,12,5
U,Unity Software Inc. Common Stock,Technology,45.45,20002042005,true,true,true,false,10,0.43,,unknown,,unknown,,unknown,,,4412,6,12,5
FIG,Figma Inc. Class A Common Stock,Technology,24.99,13319916576,true,true,true,false,9,1.66,,unknown,,unknown,,unknown,,,1886,6,12,5
GPN,Global Payments Inc. Common Stock,Real Estate,90.38,23916210088,true,true,true,false,8,5.65,,unknown,,unknown,,unknown,,,26000,6,12,5
JBHT,J.B. Hunt Transport Services Inc. Common Stock,Industrials,283.37,26612676264,true,true,true,false,10,6.86,,unknown,,unknown,,unknown,,,31750,6,12,5
PKG,Packaging Corporation of America Common Stock,Consumer Discretionary,252.97,22539196698,true,true,true,false,12,2.06,,unknown,,unknown,,unknown,,,16800,6,12,5
SNA,Snap-On Incorporated Common Stock,Consumer Discretionary,401.22,20753956691,true,true,true,false,15,0.4,,unknown,,unknown,,unknown,,,13000,6,12,5
SMCI,Super Micro Computer Inc. Common Stock,Technology,38.28,23022299491,true,true,true,false,11,0.24,,unknown,,unknown,,unknown,,,6238,6,12,5
BURL,Burlington Stores Inc. Common Stock,Consumer Discretionary,336.85,21202082091,true,true,true,false,12,1.17,,unknown,,unknown,,unknown,,,83309,6,12,5
IT,Gartner Inc. Common Stock,Consumer Discretionary,179.19,11315665009,true,true,true,false,12,0.2,,unknown,,unknown,,unknown,,,20244,6,12,5
CDW,CDW Corporation Common Stock,Technology,135.3,16914857738,true,true,true,false,11,1.06,,unknown,,unknown,,unknown,,,14800,6,12,5
ZBH,Zimmer Biomet Holdings Inc. Common Stock,Health Care,98.2,18730441060,true,true,true,false,13,0.58,,unknown,,unknown,,unknown,,,17000,6,12,5
FTV,Fortive Corporation Common Stock ,Industrials,60.64,18314314033,true,true,true,false,11,1.3,,unknown,,unknown,,unknown,,,10000,6,12,5
PINS,Pinterest Inc. Class A Common Stock,Technology,23.07,13064841533,true,true,true,false,9,1.37,,unknown,,unknown,,unknown,,,5265,6,12,5
Q,Qnity Electronics Inc. Common Stock,Technology,140.76,29448194513,true,true,true,false,16,2.35,,unknown,,unknown,,unknown,,,10000,6,12,5
THC,Tenet Healthcare Corporation Common Stock,Health Care,264.56,21302106640,true,true,true,false,11,0.23,,unknown,,unknown,,unknown,,,99000,6,12,5
GPC,Genuine Parts Company Common Stock,Consumer Discretionary,132.52,18269175130,true,true,true,false,11,0.85,,unknown,,unknown,,unknown,,,65000,6,12,5
GWRE,Guidewire Software Inc. Common Stock,Technology,171.99,14319262044,true,true,true,false,8,75.44,,unknown,,unknown,,unknown,,,3772,6,12,5
DD,DuPont de Nemours Inc. Common Stock,Industrials,143.07,19320598433,true,true,true,false,11,0.13,,unknown,,unknown,,unknown,,,15000,6,12,5
IFF,International Flavors & Fragrances Inc. Common Stock,Industrials,81.83,20878921472,true,true,true,false,9,1.34,,unknown,,unknown,,unknown,,,21500,6,12,5
GDDY,GoDaddy Inc. Class A Common Stock,Technology,92.37,11698448418,true,true,true,false,9,7.26,,unknown,,unknown,,unknown,,,5845,6,12,5
GEN,Gen Digital Inc. Common Stock,Technology,27.41,16407270547,true,true,true,false,14,1.51,,unknown,,unknown,,unknown,,,3900,6,12,5
USFD,US Foods Holding Corp. Common Stock,Consumer Discretionary,108.61,23495679825,true,true,true,false,8,7.26,,unknown,,unknown,,unknown,,,30000,6,12,5
VG,Venture Global Inc. Class A common stock,Utilities,13.75,34376276701,true,true,true,false,15,0.67,,unknown,,unknown,,unknown,,,2000,6,12,5
TRU,TransUnion Common Stock,Finance,78.7,15078920000,true,true,true,false,12,2.29,,unknown,,unknown,,unknown,,,13500,6,12,5
ESS,Essex Property Trust Inc. Common Stock,Real Estate,283.06,18191824343,true,true,true,false,8,2.09,,unknown,,unknown,,unknown,,,1689,6,12,5
INVH,Invitation Homes Inc. Common Stock,Finance,29.69,17535603580,true,true,true,false,10,0.74,,unknown,,unknown,,unknown,,,1725,6,12,5
NWS,News Corporation Class B Common Stock,Consumer Discretionary,32.68,17681600210,true,true,true,false,15,0.48,,unknown,,unknown,,unknown,,,21700,6,12,5
EVRG,Evergy Inc. Common Stock,Utilities,83.93,19351502746,true,true,true,false,11,3.57,,unknown,,unknown,,unknown,,,4691,6,12,5
CRS,Carpenter Technology Corporation Common Stock,Industrials,542.38,26879575027,true,true,true,false,10,2.83,,unknown,,unknown,,unknown,,,4500,6,12,5
XPO,XPO Inc. Common Stock,Consumer Discretionary,210.99,24704073250,true,true,true,false,11,5.1,,unknown,,unknown,,unknown,,,37000,6,12,5
ROKU,Roku Inc. Class A Common Stock,Telecommunications,158.31,23496206982,true,true,true,false,10,0.11,,unknown,,unknown,,unknown,,,3600,6,12,5
APG,APi Group Corporation Common Stock,Consumer Discretionary,44.72,19326208482,true,true,true,false,13,0.9,,unknown,,unknown,,unknown,,,29000,6,12,5
JLL,Jones Lang LaSalle Incorporated Common Stock,Finance,370.31,17037112498,true,true,true,false,12,0.23,,unknown,,unknown,,unknown,,,113200,6,12,5
IONQ,IonQ Inc. Common Stock,Technology,46.84,17846148388,true,true,true,false,14,0.03,,unknown,,unknown,,unknown,,,1132,6,12,5
COO,The Cooper Companies Inc. Common Stock,Health Care,75.1,14646800313,true,true,true,false,10,2.38,,unknown,,unknown,,unknown,,,15000,6,12,5
J,Jacobs Solutions Inc. Common Stock,Industrials,143.63,16810255698,true,true,true,false,10,1.01,,unknown,,unknown,,unknown,,,43000,6,12,5
SN,SharkNinja Inc. Ordinary Shares,Consumer Discretionary,183.62,25866834378,true,true,true,false,12,4.02,,unknown,,unknown,,unknown,,,4143,6,12,5
MEDP,Medpace Holdings Inc. Common Stock,Health Care,597.12,16666607434,true,true,true,false,14,6.39,,unknown,,unknown,,unknown,,,6200,6,12,5
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,Utilities,48.59,20076153474,true,true,true,false,10,0.02,,unknown,,unknown,,unknown,,,1704,6,12,5
EWBC,East West Bancorp Inc. Common Stock,Finance,135.52,18567846725,true,true,true,false,10,0.75,,unknown,,unknown,,unknown,,,3350,6,12,5
CRBG,Corebridge Financial Inc. Common Stock,Finance,33.18,14790732280,true,true,true,false,11,0.9,,unknown,,unknown,,unknown,,,4800,6,12,5
ATI,ATI Inc. Common Stock,Industrials,231.78,31561571372,true,true,true,false,10,0.07,,unknown,,unknown,,unknown,,,7600,6,12,5
NLY,Annaly Capital Management Inc. Common Stock,Real Estate,23.37,17614306510,true,true,true,false,15,3.71,,unknown,,unknown,,unknown,,,212,6,12,5
RBRK,Rubrik Inc. Class A Common Stock,Technology,101.02,20792801737,true,true,true,false,14,9.38,,unknown,,unknown,,unknown,,,3797,6,12,5
H,Hyatt Hotels Corporation Class A Common Stock,Consumer Discretionary,181.6,17113391258,true,true,true,false,12,3.22,,unknown,,unknown,,unknown,,,50000,6,12,5
OKTA,Okta Inc. Class A Common Stock,Technology,143.24,24896166963,true,true,true,false,10,2.29,,unknown,,unknown,,unknown,,,6366,6,12,5
RVMD,Revolution Medicines Inc. Common Stock,Health Care,212,45439320616,true,true,true,false,12,0.2,,unknown,,unknown,,unknown,,,883,6,12,5
RS,Reliance Inc. Common Stock,Industrials,428.02,21852370631,true,true,true,false,9,0.31,,unknown,,unknown,,unknown,,,15700,6,12,5
LOGI,Logitech International S.A. Ordinary Shares,Technology,101.12,14479204132,true,true,true,false,13,0.51,,unknown,,unknown,,unknown,,,7300,6,12,5
OMC,Omnicom Group Inc. Common Stock,Consumer Discretionary,85.46,23445606340,true,true,true,false,13,6.33,,unknown,,unknown,,unknown,,,120000,6,12,5
FFIV,F5 Inc. Common Stock,Telecommunications,395.54,22398315568,true,true,true,false,11,1.84,,unknown,,unknown,,unknown,,,6578,6,12,5
ITT,ITT Inc. Common Stock ,Industrials,219.81,19651014000,true,true,true,false,16,0.1,,unknown,,unknown,,unknown,,,11600,6,12,5
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,Finance,75,14096021850,true,true,true,false,8,0.71,,unknown,,unknown,,unknown,,,1788,6,12,5
NWSA,News Corporation Class A Common Stock,Consumer Discretionary,28.7,15528210711,true,true,true,false,14,0.53,,unknown,,unknown,,unknown,,,21700,6,12,5
BBIO,BridgeBio Pharma Inc. Common Stock,Health Care,79.89,15617494298,true,true,true,false,11,1.31,,unknown,,unknown,,unknown,,,1003,6,12,5
BBY,Best Buy Co. Inc. Common Stock,Consumer Discretionary,85.44,18007943245,true,true,true,false,9,1.38,,unknown,,unknown,,unknown,,,82000,6,12,5
NBIX,Neurocrine Biosciences Inc. Common Stock,Health Care,154.49,15703781973,true,true,true,false,12,2.68,,unknown,,unknown,,unknown,,,2000,6,12,5
ARCC,Ares Capital Corporation Common Stock,Finance,19.64,14101968676,true,true,true,false,10,2.26,,unknown,,unknown,,unknown,,,4250,6,12,5
PFGC,Performance Food Group Company Common Stock,Consumer Discretionary,104.68,16490557790,true,true,true,false,8,2.23,,unknown,,unknown,,unknown,,,44000,6,12,5
NTNX,Nutanix Inc. Class A Common Stock,Technology,65.66,17749244621,true,true,true,false,12,9.45,,unknown,,unknown,,unknown,,,7800,6,12,5
ALLY,Ally Financial Inc. Common Stock,Finance,43.61,13266148612,true,true,true,false,14,2.09,,unknown,,unknown,,unknown,,,10300,6,12,5
WPC,W. P. Carey Inc. REIT,Real Estate,71.52,16293463186,true,true,true,false,11,6.31,,unknown,,unknown,,unknown,,,199,6,12,5
VTRS,Viatris Inc. Common Stock,Health Care,16.23,18641629723,true,true,true,false,13,2.76,,unknown,,unknown,,unknown,,,30000,6,12,5
BALL,Ball Corporation Common Stock,Industrials,61.18,16194551381,true,true,true,false,10,0.89,,unknown,,unknown,,unknown,,,16000,6,12,5
AVY,Avery Dennison Corporation Common Stock,Consumer Discretionary,176.62,13385701640,true,true,true,false,9,4.58,,unknown,,unknown,,unknown,,,35000,6,12,5
DOCU,DocuSign Inc. Common Stock,Technology,59.82,11422306451,true,true,true,false,11,2.81,,unknown,,unknown,,unknown,,,7044,6,12,5
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,25.11,13875917225,true,true,true,false,9,0.11,,unknown,,unknown,,unknown,,,3675,6,12,5
SOLV,Solventum Corporation Common Stock,Health Care,86.82,14778824152,true,true,true,false,11,0.35,,unknown,,unknown,,unknown,,,20584,6,12,5
EQH,Equitable Holdings Inc. Common Stock,Finance,51.13,13960287577,true,true,true,false,11,0.64,,unknown,,unknown,,unknown,,,8000,6,12,5
ALLE,Allegion plc Ordinary Shares,Consumer Discretionary,162.1,13784463011,true,true,true,false,15,0.29,,unknown,,unknown,,unknown,,,13300,6,12,5
CSL,Carlisle Companies Incorporated Common Stock,Industrials,360.7,14324887773,true,true,true,false,8,1.88,,unknown,,unknown,,unknown,,,5900,6,12,5
KIM,Kimco Realty Corporation (HC) Common Stock,Real Estate,24.36,16340429126,true,true,true,false,7,11.65,,unknown,,unknown,,unknown,,,710,6,12,5
COKE,Coca-Cola Consolidated Inc. Common Stock,Consumer Staples,186.21,12394937186,true,true,true,false,10,0.64,,unknown,,unknown,,unknown,,,17000,6,12,5
RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,Finance,41.68,10662360239,true,true,true,false,14,0.17,,unknown,,unknown,,unknown,,,6110,6,12,5
NDSN,Nordson Corporation Common Stock,Industrials,309.83,17263091829,true,true,true,false,11,1.74,,unknown,,unknown,,unknown,,,8000,6,12,5
RPM,RPM International Inc. Common Stock,Consumer Discretionary,112.23,14336418669,true,true,true,false,11,2.32,,unknown,,unknown,,unknown,,,17546,6,12,5
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,Health Care,524.87,12126662614,true,true,true,false,13,1.05,,unknown,,unknown,,unknown,,,915,6,12,5
LECO,Lincoln Electric Holdings Inc. Common Shares,Industrials,286.02,15589736617,true,true,true,false,10,0.22,,unknown,,unknown,,unknown,,,12000,6,12,5
RGA,Reinsurance Group of America Incorporated Common Stock,Finance,246.98,16128205222,true,true,true,false,12,1.99,,unknown,,unknown,,unknown,,,4300,6,12,5
IEX,IDEX Corporation Common Stock,Industrials,240.39,17721525799,true,true,true,false,13,6.58,,unknown,,unknown,,unknown,,,8700,6,12,5
MAS,Masco Corporation Common Stock,Industrials,73.93,14578066700,true,true,true,false,9,0.01,,unknown,,unknown,,unknown,,,18000,6,12,5
DT,Dynatrace Inc. Common Stock,Technology,47.61,13759391314,true,true,true,false,9,1.19,,unknown,,unknown,,unknown,,,5600,6,12,5
HRL,Hormel Foods Corporation Common Stock,Consumer Staples,24.02,13218565315,true,true,true,false,10,1.05,,unknown,,unknown,,unknown,,,20000,6,12,5
W,Wayfair Inc. Class A Common Stock,Consumer Discretionary,103.08,14118668656,true,true,true,false,15,2.11,,unknown,,unknown,,unknown,,,12800,6,12,5
TOL,Toll Brothers Inc. Common Stock,Consumer Discretionary,145.45,13595356950,true,true,true,false,12,0.05,,unknown,,unknown,,unknown,,,4900,6,12,5
UNM,Unum Group Common Stock,Finance,91.51,14486655085,true,true,true,false,10,0.48,,unknown,,unknown,,unknown,,,10910,6,12,5
JEF,Jefferies Financial Group Inc. Common Stock,Finance,54.56,10570601166,true,true,true,false,13,0.54,,unknown,,unknown,,unknown,,,7787,6,12,5
OHI,Omega Healthcare Investors Inc. Common Stock,Real Estate,46.57,14111315410,true,true,true,false,9,3.71,,unknown,,unknown,,unknown,,,69,6,12,5
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,Technology,327.53,25013771030,true,true,true,false,13,0.23,,unknown,,unknown,,unknown,,,2000,6,12,5
ENTG,Entegris Inc. Common Stock,Industrials,163.09,24920152000,true,true,true,false,14,2.63,,unknown,,unknown,,unknown,,,7700,6,12,5
GH,Guardant Health Inc. Common Stock,Health Care,161.67,21695494804,true,true,true,false,10,2.02,,unknown,,unknown,,unknown,,,2506,6,12,5
CNA,CNA Financial Corporation Common Stock,Finance,50,13530046400,true,true,true,false,10,0.23,,unknown,,unknown,,unknown,,,6600,6,12,5
CLH,Clean Harbors Inc. Common Stock,Industrials,326.05,17211282210,true,true,true,false,10,0.27,,unknown,,unknown,,unknown,,,22591,6,12,5
LAMR,Lamar Advertising Company Class A Common Stock,Real Estate,152.38,15474140848,true,true,true,false,8,2.45,,unknown,,unknown,,unknown,,,3500,6,12,5
AKAM,Akamai Technologies Inc. Common Stock,Real Estate,122.97,17672831409,true,true,true,false,9,1.39,,unknown,,unknown,,unknown,,,11000,6,12,5
HST,Host Hotels & Resorts Inc. Common Stock,Real Estate,22.81,15627687541,true,true,true,false,13,0.5,,unknown,,unknown,,unknown,,,162,6,12,5
SNX,TD SYNNEX Corporation Common Stock,Technology,263.88,21099515478,true,true,true,false,11,0.34,,unknown,,unknown,,unknown,,,30000,6,12,5
BEN,Franklin Resources Inc. Common Stock,Finance,34.19,17371149553,true,true,true,false,13,0.63,,unknown,,unknown,,unknown,,,9800,6,12,5
ZBRA,Zebra Technologies Corporation Class A Common Stock,Industrials,371.26,17564555632,true,true,true,false,10,3.28,,unknown,,unknown,,unknown,,,10700,6,12,5
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,Energy,23.75,16757203425,true,true,true,false,13,0.04,,unknown,,unknown,,unknown,,,3900,6,12,5
EXEL,Exelixis Inc. Common Stock,Health Care,52.32,12963938125,true,true,true,false,12,1.84,,unknown,,unknown,,unknown,,,1077,6,12,5
WCC,WESCO International Inc. Common Stock,Consumer Discretionary,372.96,18175405228,true,true,true,false,11,2.52,,unknown,,unknown,,unknown,,,21000,6,12,5
BJ,BJ's Wholesale Club Holdings Inc. Common Stock,Consumer Discretionary,94.43,12058143192,true,true,true,false,12,0.21,,unknown,,unknown,,unknown,,,35000,6,12,5
MRNA,Moderna Inc. Common Stock,Health Care,64.46,25734745405,true,true,true,false,13,0.86,,unknown,,unknown,,unknown,,,4700,6,12,5
CF,CF Industries Holdings Inc. Common Stock,Industrials,117.78,17824604951,true,true,true,false,13,0.58,,unknown,,unknown,,unknown,,,2900,6,12,5
FHN,First Horizon Corporation Common Stock,Finance,26.02,12327681651,true,true,true,false,16,0.73,,unknown,,unknown,,unknown,,,7404,6,12,5
UDR,UDR Inc. Common Stock,Real Estate,37.24,11963879627,true,true,true,false,9,4.05,,unknown,,unknown,,unknown,,,1426,6,12,5
